Close,Adj Close
100.718697,69.566711
98.6875,68.163757
98.593697,68.098946
97.125,67.084572
96.593697,66.717537
98.531197,68.055771
99.968697,69.048676
99.625,68.811272
100.5625,69.458839
105.968697,73.192917
106,73.214539
106.375,73.473526
107,73.905235
106.625,73.646233
108.218697,74.746979
106.843697,73.797249
107.625,74.336914
107,73.905235
106.8125,73.775681
109.406197,75.567207
110,75.977318
111.875,77.272385
111.0625,76.711197
112.25,77.531395
113.781197,78.58902
114.125,78.826462
113.3125,78.265305
113,78.049446
112.25,77.531395
112.125,77.445091
113.218697,78.2005
114.0625,78.783287
114.0625,78.783287
114.75,79.258194
115.75,79.948868
116.625,80.55323
119.375,82.45266
118.625,81.934608
118.625,81.934608
119.5,82.53904
116.125,80.207893
117.625,81.24395
117.281197,81.006462
115.343697,79.668236
118.375,81.761971
118.9375,82.150467
118.406197,81.783516
118.625,81.934608
116.890602,80.73671
117.125,80.898605
113.75,78.567482
116.6875,80.59639
116.531197,80.488441
118.390602,81.772743
118.5,82.120193
120.156197,83.267967
120.6875,83.636147
123.218697,85.390266
122.6875,85.022148
122.375,84.80558
124.3125,86.148254
123.3125,85.455269
123.3125,85.455269
123.031197,85.260307
124.4375,86.234924
127.4375,88.313881
126.8125,87.880768
127.75,88.530396
126.531197,87.685829
124.25,86.104942
123.375,85.498573
121.218697,84.004265
124.375,86.191574
125.1875,86.754631
126.1875,87.447639
122.843697,85.130386
122.5625,84.935516
123.8125,85.801765
126.0625,87.361015
124.593697,86.343124
126.6875,87.794121
127.656197,88.465416
126.906197,87.945694
126.125,87.40432
127.406197,88.292175
125.5,86.971176
124.0625,85.975006
124.3125,86.148254
121.531197,84.220818
122.3125,84.762245
125.125,86.711319
123.625,85.671829
122.875,85.152077
122.75,85.06546
123.718697,85.736748
124.25,86.104942
127.5625,88.400505
127.5,88.357208
125.25,86.797935
124.0625,85.975006
123.5625,85.628502
123.906197,85.866684
122.8125,85.108765
123.468697,85.563522
125.031197,86.646317
127.546799,88.38961
128.375,88.96357
128.0625,88.747025
129.1875,89.526604
130.625,90.522827
129.375,89.656563
131.218704,90.934227
130.718704,90.587776
130.156204,90.197914
132.25,91.648933
129.6875,90.091141
129.9375,90.264771
126.1875,87.659744
126.906197,88.159004
129.5,89.960869
128.5625,89.309578
131.156204,91.111382
130.468704,90.633812
128.375,89.179329
129.343704,89.852249
132.406204,91.979721
132.093704,91.76268
133.156204,92.500755
134.843704,93.673027
134.875,93.69474
136.3125,94.693367
135.4375,94.085495
133.156204,92.500755
132.656204,92.153404
131.531204,91.37188
129.5,89.960869
131.125,91.089752
134.875,93.69474
136.156204,94.584747
135.8125,94.346031
136.593704,94.888748
137.25,95.34462
135.375,94.042076
134.343704,93.325653
133.25,92.565895
135.6875,94.259193
133.75,92.913216
134.8125,93.651321
133.984299,93.075981
135,93.781578
134.328094,93.314819
135.6875,94.259193
136.75,94.997284
137.343704,95.409729
133.781204,92.934875
134.1875,93.217186
133.9375,93.043503
134.906204,93.716446
134.093704,93.152016
133.343704,92.631027
131.125,91.089752
129,89.613533
130.4375,90.612137
128.5625,89.309578
130.203094,90.449295
129.75,90.134521
129.875,90.221397
130.593704,90.720642
133.218704,92.544182
133.5625,92.78299
132.25,91.871231
132.125,91.784431
130.906204,90.937675
129.8125,90.177933
129.9375,90.264771
130.8125,90.872597
133.3125,92.609337
134.5625,93.477676
134.3125,93.585693
134.625,93.803429
133.6875,93.150185
133.031204,92.692871
132.031204,91.996117
131.703094,91.767471
133.3125,92.888901
134.5625,93.75988
137,95.458267
138.031204,96.176765
139.406204,97.134819
139.375,97.113083
139.5625,97.243721
139.671799,97.319916
140.5,97.896965
139.875,97.461449
139.375,97.113083
140.156204,97.65741
141.046799,98.277946
141.8125,98.811485
140.875,98.158279
137.984299,96.144127
137.828094,96.035263
136.015594,94.772354
135.75,94.587288
134.75,93.890518
135.875,94.674393
136.3125,94.979187
134.406204,93.650955
132.75,92.496956
133.0625,92.714676
132.4375,92.27919
130.625,91.016327
131.8125,91.843742
130.375,90.842125
130.093704,90.646095
128.656204,89.644501
130.218704,90.733192
130.140594,90.678795
133.156204,92.779991
133.75,93.193733
134.625,93.803429
133.656204,93.128372
132.5625,92.366287
133.906204,93.302589
136.468704,95.088028
136.968704,95.43644
138.375,96.416313
136.718704,95.262238
135.0625,94.108231
132.5625,92.366287
132.0625,92.017921
133.6875,93.150185
132.109299,92.050529
135.968704,94.73967
135.468704,94.391281
134.8125,93.934052
134.75,93.890518
135.875,94.674393
134.953094,94.032005
134.0625,93.411438
131.9375,91.93084
132.453094,92.290085
133.75,93.45623
133.5625,93.325188
130.75,91.35997
130.609299,91.261673
127.875,89.351135
127.75,89.263756
128.593704,89.85331
128.343704,89.678627
126.8125,88.608719
128.75,89.962509
128.468704,89.765976
130.75,91.35997
130.625,91.272667
132.625,92.670143
131.875,92.146072
133.875,93.543549
133.656204,93.390656
131.593704,91.949486
128.1875,89.569489
128.156204,89.547623
124.875,87.25489
125.781197,87.888115
127,88.739723
128.25,89.613121
129,90.137207
130.093704,90.901405
129.4375,90.442932
127.8125,89.307442
130.125,90.923286
134.5625,94.023956
137,95.727097
135.5625,94.722664
134.593704,94.045731
135.5,94.679001
136.531204,95.399529
137.875,96.33847
138,96.425835
136.703094,95.51963
137.718704,96.229294
138.5,96.775238
139.75,97.648659
140.078094,97.877884
141.25,98.696747
141.625,98.958763
142.625,99.657509
142.5,99.570129
142.468704,99.548332
141.218704,98.674858
141.968704,99.198898
141.4375,98.827751
140.9375,98.478378
139.281204,97.321083
140.406204,98.107147
141.25,98.696747
143.843704,100.509102
142.781204,99.766663
141.625,98.958763
140.718704,98.325539
141.406204,98.805901
141.875,99.133492
142.125,99.308174
140.75,98.347374
141.5,98.871437
142.125,99.308174
142.6875,99.945969
141.656204,99.223541
143.8125,100.733887
144.1875,100.996552
146.484299,102.605431
146.281204,102.463127
146.1875,102.397499
146.8125,102.835205
146.640594,102.714867
146.875,102.879044
145.4375,101.872139
139.75,97.888344
140,98.063423
137.75,96.487427
145.75,102.091049
146.25,102.441238
144.5,101.215485
143.0625,100.208588
145,101.565704
146.968704,102.944687
145.8125,102.134834
147,102.966591
144.75,101.390602
144.4375,101.171661
140.343704,98.304153
141.9375,99.420578
140.8125,98.632538
140.25,98.238579
135.875,95.174065
139.5625,97.756981
140.9375,98.720108
141.0625,98.807671
143.1875,100.29612
142.593704,99.880173
142.375,99.726974
144.3125,101.08416
141.281204,98.960876
141.5625,99.157898
138.6875,97.144096
139.5,97.713203
141.078094,98.818596
139,97.362961
138.281204,96.859467
135.3125,94.780052
134.968704,94.539246
136.5625,95.65567
133.8125,93.729378
133.328094,93.390083
136.125,95.349174
137.4375,96.268494
138.4375,96.968987
138.531204,97.034622
141.125,98.851479
139.75,97.888344
137.046799,95.994835
136.875,95.874519
140.875,98.676338
140.125,98.150993
138.593704,97.078407
136.625,95.699394
139.8125,97.932068
146.343704,102.506897
146.9375,103.184395
146.1875,102.657745
149.1875,104.764427
150.093704,105.40081
152.656204,107.200325
153.5625,107.836716
151.9375,106.695618
151.0625,106.081161
151.218704,106.190804
148.6875,104.413338
150.375,105.598366
151.25,106.212791
150.125,105.422752
149.1875,104.764427
150.484299,105.675102
151.4375,106.344475
150.843704,105.927483
150.406204,105.62027
146.281204,102.723549
144.25,101.297165
136,95.503738
140.75,98.839317
144.468704,101.45076
143.125,100.507164
143.8125,100.989914
142.25,99.892662
148.156204,104.040215
146.484299,102.866196
146,102.52607
145.093704,101.88961
147.0625,103.272186
144.125,101.209412
140.75,98.839317
141.8125,99.585442
143.531204,100.792412
142.453094,100.035309
141.3125,99.234329
138.125,96.995995
141.281204,99.212395
142.8125,100.287674
145.281204,102.021294
146.6875,103.00885
145.156204,101.933556
143.375,100.682732
141.125,99.102684
140.0625,98.356583
138,96.908203
140.25,98.488228
137.843704,96.79847
138,96.908203
142.5,100.068222
142.8125,100.287674
145.3125,102.043259
147.843704,103.820793
147.125,103.316078
146.468704,102.855225
147.484299,103.568398
146.906204,103.162422
146.593704,102.942978
144.875,101.736053
147.593704,103.645248
147.843704,103.820793
148.156204,104.040215
146.593704,103.185371
148.468704,104.505157
147.9375,104.131241
147.875,104.087234
145.625,102.503479
144.375,101.623634
146.234299,102.932373
145.156204,102.173553
145.5625,102.459496
144.1875,101.491638
145.281204,102.261467
147.281204,103.669243
144.625,101.799622
145.75,102.591476
148.093704,104.241211
147.843704,104.065247
148.156204,104.28521
149.125,104.967148
149.781204,105.429008
151.25,106.462852
151,106.286919
149.765594,105.417984
148.5625,104.571159
150.625,106.022949
147.6875,103.955269
146.843704,103.36132
147.3125,103.691307
145.875,102.679451
145.375,102.32756
142.093704,100.017876
143,100.655777
143.875,101.271698
144.593704,101.777618
145.593704,102.481453
146.375,103.031403
148.125,104.263206
148.6875,104.659149
147.4375,103.779297
146.718704,103.273361
147.406204,103.757217
149.281204,105.077057
149.156204,104.989075
148.625,104.615166
150.1875,105.714981
149.6875,105.363052
150.5,105.934914
150.25,105.758957
150.843704,106.176872
151.3125,106.506859
151.25,106.462852
151.765594,106.825775
151.796799,106.847763
150.343704,105.824905
152.343704,107.232689
152.5,107.342751
151.281204,106.484802
149.5625,105.275063
150.843704,106.176872
149.8125,105.451004
149.593704,105.296997
148.5,104.527214
148.890594,104.802071
149.640594,105.330025
146,103.025635
144.656204,102.077408
145.968704,103.00354
144.890594,102.242805
142.6875,100.688202
145.281204,102.518417
144.25,101.79071
142.406204,100.489647
143.156204,101.018913
145,102.319962
143.625,101.349709
143.843704,101.504089
142.5,100.555809
143.6875,101.393814
144.1875,101.746643
141.0625,99.541451
140,98.791687
137.6875,97.159904
136.531204,96.343941
133.125,93.940346
137.5625,97.071686
138.1875,97.512711
134.75,95.087029
134.25,94.734184
139.3125,98.306618
139.906204,98.725517
140.531204,99.166565
139.593704,98.505005
136.3125,96.189606
136.6875,96.454224
139.281204,98.2845
140.531204,99.166565
142.953094,100.875626
142.468704,100.533775
142.703094,100.699173
142.781204,100.75428
143.781204,101.459953
143.75,101.437943
140.5625,99.188614
140.031204,98.813736
136.625,96.410133
135.5625,95.660393
139.125,98.174271
139.5625,98.482964
137.375,96.939339
136.640594,96.421112
134.6875,95.0429
135.375,95.528053
132.140594,93.245644
134.843704,95.153168
136.031204,95.991119
133.6875,94.337296
133.4375,94.160828
132.281204,93.344887
132.218704,93.300835
133.343704,94.094681
137.718704,97.181908
135.515594,95.627243
133.656204,94.315178
133.968704,94.535713
138.625,97.82148
138.031204,97.40242
136.140594,96.068306
134.406204,94.844421
130.968704,92.702171
132.718704,93.940903
130.015594,92.027573
126.25,89.362228
127.125,89.981529
130.9375,92.680099
132.343704,93.675453
133.3125,94.361206
133.718704,94.648697
131.1875,92.857086
128.8125,91.176003
135,95.555626
133.546799,94.527039
129.1875,91.441429
130.1875,92.149284
129.843704,91.905899
132.125,93.520676
132.25,93.609116
132,93.432213
132.843704,94.029388
133.453094,94.460716
134.781204,95.400764
134.015594,94.858887
134.906204,95.489235
135.968704,96.241341
136.375,96.528885
136.031204,96.285545
135.875,96.175011
136.600006,96.688141
137.800003,97.537529
137.020004,96.985435
137.929993,97.629517
134.800003,95.414085
135.789993,96.114807
135.389999,95.831673
134.690002,95.336197
133.119995,94.224915
131.839996,93.318909
133.350006,94.387741
132.259995,93.616203
132.059998,93.474678
133.339996,94.380646
130.399994,92.299637
128.389999,90.876945
125.620003,88.916298
125.809998,89.050751
124.959999,88.449112
127.620003,90.331917
126.440002,89.496681
123.949997,87.734222
124.599998,88.194328
123.610001,87.493584
124.739998,88.293411
126.080002,89.24189
126.980003,89.878937
127.120003,89.97802
123.360001,87.316597
118.080002,83.5793
120.019997,84.952492
117.650002,83.274979
117.68,83.296204
115.010002,81.625526
117.349998,83.286255
114.199997,81.050621
112.260002,79.673759
111.120003,78.864685
114.480003,81.249352
115.940002,82.285576
118.309998,83.967598
115.040001,81.646805
115.480003,81.959076
116.690002,82.817825
114.199997,81.050621
110.389999,78.346588
110.849998,78.67308
115.050003,81.653908
113.300003,80.411888
114.559998,81.306122
116.650002,82.789467
116.730003,82.846237
118.849998,84.350861
117.599998,83.463715
119.260002,84.641846
124,88.005936
125.650002,89.176956
124.5,88.360825
122.239998,86.756836
121.580002,86.288414
123.169998,87.416817
123.720001,87.80722
125.779999,89.269264
126.660004,89.893806
127.050003,90.170624
126.82,90.007355
125.209999,88.864723
127.339996,90.376442
126.239998,89.595734
126.18,89.553108
125.650002,89.176956
126.019997,89.439583
125.150002,88.822128
125.400002,88.99955
125.980003,89.411209
128.949997,91.519081
129.149994,91.661018
129.740005,92.079788
131.649994,93.435341
131.479996,93.314682
129.25,91.732018
129.630005,92.001656
128.100006,90.91584
127.080002,90.19191
125.300003,88.928574
125.949997,89.389885
126.730003,89.943489
127.339996,90.376442
128.800003,91.412613
127.730003,90.653229
128.190002,90.979698
127,90.135086
126.099998,89.49633
125.879997,89.340202
124.800003,88.573738
122,86.586517
121.849998,86.725998
121.260002,86.306084
121.790001,86.683273
122.43,87.138802
123.82,88.128128
122.849998,87.437729
121.720001,86.633453
121.550003,86.512474
121.480003,86.462669
122.150002,86.939507
122.599998,87.259773
124.129997,88.348747
124.099998,88.327415
121.68,86.60498
119.050003,84.733093
119.699997,85.19574
118.260002,84.17083
118.379997,84.256233
121.190002,86.256218
122.239998,87.003563
120.709999,85.914619
121.839996,86.718887
121.010002,86.128189
122.07,86.882561
121.339996,86.363014
118.949997,84.661949
117.800003,83.843445
119.099998,84.7687
120.349998,85.658379
120.809998,85.985764
120.849998,86.014259
121.349998,86.37014
122.110001,86.911034
122.610001,87.266945
121.940002,86.790062
120.300003,85.622803
120.769997,85.957321
118.529999,84.363014
118.879997,84.612137
119.290001,84.903908
119.32,84.925278
119.269997,84.889694
118.239998,84.15657
118.650002,84.44841
116.75,83.096115
117.830002,83.864792
115.82,82.434196
117.019997,83.288261
116.599998,82.989334
119.019997,84.711754
118.309998,84.206429
116.580002,82.975105
115.540001,82.234886
113.32,80.6548
114.150002,81.245575
113.419998,80.725998
113.699997,80.925278
110.769997,78.839821
108.720001,77.380798
110.050003,78.327431
104.300003,74.234894
104.050003,74.056961
101.949997,72.562279
98.709999,70.256248
97.279999,69.498222
100.699997,71.941559
101.75,72.691681
101.389999,72.434479
102.269997,73.063171
104.440002,74.613449
104.269997,74.492004
105.580002,75.427887
107.349998,76.69239
107.440002,76.756706
107.230003,76.606667
106.529999,76.106575
105.959999,75.699364
108.32,77.385361
110,78.585609
109.5,78.228401
109.300003,78.085503
109.989998,78.578453
107.650002,76.90667
107.419998,76.742447
107.349998,76.69239
109.470001,78.206978
108.910004,77.806885
108.620003,77.599709
110.57,78.99279
110.32,78.814201
107.449997,76.763809
106.160004,75.842224
105.800003,75.585068
108.510002,77.521118
109.25,78.049767
110.68,79.071373
112.400002,80.300171
112.25,80.193016
112.599998,80.443085
112.720001,80.528801
112.029999,80.035851
114.550003,81.836174
114.660004,81.914787
114.870003,82.064789
114.360001,81.700447
115.769997,82.707764
114.800003,82.014786
114.040001,81.471802
115.68,82.643463
115.93,82.822075
115.43,82.46489
113.339996,80.971771
114.870003,82.064789
114.050003,81.478951
113.370003,80.993187
115.290001,82.364861
117.400002,83.872261
117.339996,83.829391
116.559998,83.272156
114.379997,81.714729
114.150002,81.550423
114.279999,81.643257
112.059998,80.057289
113.129997,80.821724
114.300003,81.657585
114.980003,82.143394
115.790001,82.722069
114.650002,81.907608
114.949997,82.404419
114.730003,82.246712
115.360001,82.698341
116.059998,83.200119
116,83.157127
114.300003,81.938461
115.529999,82.820213
116.839996,83.759323
117.620003,84.318451
116.790001,83.723457
116.519997,83.529884
115.57,82.848862
116.080002,83.214478
114.940002,82.39724
114.220001,81.881119
115.150002,82.547775
112.82,80.877457
113.669998,81.486801
113.150002,81.114067
112.370003,80.554871
113.230003,81.17141
113.580002,81.422302
113.550003,81.40078
113.860001,81.623009
110.279999,79.056618
111.870003,80.196434
113.18,81.135529
112.650002,80.755592
109.849998,78.748352
109.169998,78.26088
108.699997,77.923927
108.019997,77.43647
110.089996,78.92041
111.440002,79.888206
111.089996,79.637299
112.269997,80.483177
112.059998,80.332634
110.889999,79.493912
108.760002,77.966972
110.589996,79.278824
108.300003,77.637238
109.639999,78.597832
111.449997,79.895317
111.220001,79.730507
111.650002,80.038704
111.150002,79.680283
113.739998,81.53698
115.75,82.977898
115.379997,82.712692
116.75,83.694778
116.5,83.515564
116.989998,83.866844
117.239998,84.046089
117.169998,83.995872
116.040001,83.185814
115.879997,83.071114
116.650002,83.862648
116.669998,83.877029
117.449997,84.437767
115.239998,82.848953
115.290001,82.884895
115.040001,82.7052
113.610001,81.677132
114.269997,82.151596
114.57,82.367271
114.519997,82.331299
114.57,82.367271
113.940002,81.914345
113.139999,81.339211
112.669998,81.001312
112.690002,81.015717
112.93,81.188225
112.139999,80.620293
113.410004,81.533333
110.589996,79.505936
111.419998,80.102646
110.57,79.491592
113.199997,81.382339
112.959999,81.209778
112.470001,80.857536
112.879997,81.152283
111,79.800713
110.519997,79.455643
109.410004,78.657646
109.470001,78.700783
107.389999,77.205391
106.860001,76.824356
107.860001,77.543289
109.18,78.492287
108.760002,78.190323
107.580002,77.341995
105.470001,75.825066
105.099998,75.559067
109.010002,78.370071
107.75,77.464203
105.720001,76.004776
107.870003,77.550484
110.220001,79.23996
109.790001,78.930817
110.360001,79.340622
110.900002,79.728844
109.699997,78.866119
108.699997,78.147194
108.940002,78.319717
110.099998,79.153656
108.690002,78.139999
108.099998,77.715828
107.300003,77.140701
107,76.925003
107.220001,77.08316
104.370003,75.034225
104.629997,75.22113
105.610001,75.925735
103.459999,74.380043
103.339996,74.293724
103.739998,74.581284
101.959999,73.301613
102.580002,73.747337
101.550003,73.006859
101.400002,72.89901
104.120003,74.854515
104.970001,75.465569
102.519997,73.704254
101.209999,72.762421
99.279999,71.624741
99.800003,71.999878
97.559998,70.38385
97.720001,70.499268
99.43,71.732933
98.959999,71.393883
97.029999,70.001488
94.970001,68.515305
95.510002,68.904854
99.309998,71.64637
98.07,70.751778
95.599998,68.969803
92.120003,66.459206
92.870003,67.000282
91.849998,66.26445
92.339996,66.61792
90.559998,65.333763
90.739998,65.463608
87.800003,63.34259
84.709999,61.113323
82.199997,59.302471
79.949997,57.67926
84.720001,61.120529
84,60.601089
85.599998,61.755398
89.769997,64.763809
90.940002,65.607903
91.160004,65.766617
88.779999,64.049576
86.790001,62.613907
83.769997,60.435143
86.589996,62.469624
88.099998,63.559013
90.949997,65.615112
91.290001,65.860428
90.620003,65.377037
88.970001,64.186653
92.220001,66.531364
93.5,67.454796
93.220001,67.252808
95.400002,68.825523
94.389999,68.096855
95.75,69.078033
96.68,69.748978
94.599998,68.24836
95.260002,68.724518
94.160004,67.930954
92.099998,66.444748
92.139999,66.47361
91.779999,66.213898
88.279999,63.688877
89.540001,64.597862
88.779999,64.049576
90,64.929779
90.660004,65.405907
91.699997,66.156189
91.129997,65.744942
89.449997,64.532936
89.669998,64.691658
89.889999,64.85038
87.830002,63.364223
86.949997,62.729332
84.699997,61.106087
84.349998,61.126415
83.660004,60.62635
82.309998,59.648087
84.349998,61.126415
85.730003,62.126469
82.75,59.966927
81.790001,59.27121
85.720001,62.119205
83.150002,60.256779
82.309998,59.648087
80.800003,58.553787
79.129997,57.343571
80.370003,58.242188
78.099998,56.597183
80.629997,58.430611
84.160004,60.988705
84.629997,61.329315
88.699997,64.278717
86.550003,62.720699
88.269997,63.967102
88.639999,64.235268
90.169998,65.344017
89.519997,64.872963
90.199997,65.365746
88.360001,64.032356
90.199997,65.365746
89.610001,64.938194
88.57,64.184532
89.43,64.807747
88.519997,64.148277
90.269997,65.416451
91.129997,66.039673
91.849998,66.561478
93.040001,67.423843
90.760002,65.771538
89.650002,64.967171
88.260002,63.959877
88.959999,64.467163
89.050003,64.532372
90.730003,65.749832
91.400002,66.235352
90.480003,65.56868
90.360001,65.481705
92.370003,66.938301
94.089996,68.184731
93.419998,67.699203
93.480003,67.742691
91.699997,66.452766
94.279999,68.322426
93.980003,68.105011
94.129997,68.213715
92.870003,67.300636
92.449997,66.996284
91.43,66.257118
92.029999,66.691895
89.5,64.858475
90.699997,65.728058
90.779999,65.786072
90.769997,65.778801
89.339996,64.742523
91.650002,66.416557
90.849998,65.836784
89.800003,65.075897
89.160004,64.612068
89.989998,65.534035
90.019997,65.555885
89.349998,65.067947
89.389999,65.097076
87.379997,63.633339
88.110001,64.164948
88.230003,64.25235
91.07,66.320541
91.349998,66.524437
92.959999,67.696915
92.730003,67.529419
91.389999,66.553566
92.809998,67.587646
93.059998,67.769699
93.029999,67.747849
93.330002,67.96637
92.400002,67.28907
92.019997,67.01236
90.660004,66.02198
89.25,64.995148
88.169998,64.208641
88.709999,64.601898
86.379997,62.90509
85.199997,62.045784
85.830002,62.504581
86.480003,62.977928
84.43,61.485012
86.059998,62.672066
86.230003,62.795876
85.379997,62.176865
84.849998,61.790894
84.449997,61.499607
83.419998,60.749535
84.010002,61.179199
83.43,60.756813
82.099998,59.78825
82.349998,59.970341
84.150002,61.281139
85.629997,62.358932
85.18,62.031197
84.330002,61.412239
85.18,62.031197
83.800003,61.02626
84.470001,61.514175
83.239998,60.618439
84.339996,61.419472
84.900002,61.827297
84.089996,61.237453
82.75,60.26162
83.449997,60.771355
82.75,60.26162
83.32,60.676685
81.32,59.220211
80.519997,58.637627
81.059998,59.030853
83.860001,61.069954
84.129997,61.266548
86.779999,63.196407
87.290001,63.567772
87.959999,64.055702
88.150002,64.194084
89.669998,65.564262
86.690002,63.385403
87.519997,63.99229
87.080002,63.670563
87.150002,63.72176
86.709999,63.400032
84.739998,61.959602
86.040001,62.910145
88.120003,64.431
87.699997,64.123871
88.220001,64.504089
88.050003,64.379791
88.190002,64.48217
87.029999,63.63401
87.510002,63.984966
87.150002,63.72176
88.949997,65.037849
89.779999,65.644737
88.25,64.526031
89.559998,65.483871
89.650002,65.54969
91.339996,66.785362
92.18,67.399536
91.360001,66.799965
90.230003,65.973747
91.790001,67.114349
92.110001,67.348335
91.910004,67.202126
91.900002,67.194824
93.209999,68.152657
93.029999,68.021049
93.910004,68.664467
93.389999,68.284241
92.449997,67.596947
93.730003,68.532867
94.879997,69.37368
94.709999,69.249397
94.510002,69.10318
95.110001,69.54187
94.870003,69.366356
92.650002,67.74321
92.459999,67.604225
92.650002,67.74321
93.57,68.415878
93.760002,68.554787
95.400002,69.753914
95.669998,69.95134
95.419998,69.768517
96.949997,70.887253
97.349998,71.179688
97.75,71.472153
99.160004,72.503136
99.650002,72.861404
99.260002,72.576271
98.25,71.837784
99.25,72.568909
100.300003,73.336655
100.610001,73.563339
99.559998,72.795601
101.660004,74.331093
101.660004,74.331093
101.57,74.265244
100.019997,73.131927
99.440002,72.970512
98.419998,72.221985
98.519997,72.29538
97.529999,71.568893
98.800003,72.500847
97.660004,71.664337
97.629997,71.642334
98.529999,72.302719
99.769997,73.212654
98.739998,72.456848
100.699997,73.895088
101.150002,74.225327
100.580002,73.807037
99.300003,72.867752
100.239998,73.557541
100.730003,73.917137
100.510002,73.755669
99.919998,73.322731
98.5,72.280701
99.510002,73.021873
98.279999,72.119263
99.169998,72.772392
99.239998,72.8237
98.489998,72.273376
100.230003,73.550201
99.860001,73.278709
99.400002,72.941132
99.160004,72.765022
99.389999,72.933777
98.510002,72.288055
98.510002,72.288055
96.419998,70.754387
96.980003,71.165314
98,71.913788
98.279999,72.119263
98.650002,72.390785
99.550003,73.051231
99.040001,72.676964
99.309998,72.875122
99.620003,73.102577
100.480003,73.733665
100.860001,74.01252
100.449997,73.71167
100.769997,73.946465
99.769997,73.212654
99.93,73.330086
100.110001,73.462143
100.139999,73.484184
100.760002,73.93914
101.440002,74.438148
102.800003,75.436127
103.360001,75.847046
103.410004,75.883751
102.830002,75.45816
103.68,76.081886
103,75.582909
101.959999,74.819702
102.260002,75.039871
102.449997,75.179291
102.089996,74.915108
103.580002,76.008484
103.379997,75.861732
104.599998,76.756981
103.669998,76.36657
102.550003,75.541534
102.940002,75.828819
101.110001,74.480804
100.279999,73.869385
99.949997,73.62632
100.93,74.34819
99.949997,73.62632
102.080002,75.195313
102.449997,75.467865
103.389999,76.160316
103.860001,76.506516
104.260002,76.801208
104,76.609634
104.279999,76.815926
104.57,77.029526
104.900002,77.272652
105.269997,77.545166
104.989998,77.338913
105.410004,77.648285
104.260002,76.801208
105.040001,77.375778
104.860001,77.243141
103.540001,76.270836
103.349998,76.130836
103.580002,76.300262
103.629997,76.33709
105.040001,77.375778
105.18,77.478889
105.400002,77.640923
105.300003,77.567245
105.989998,78.075554
105.760002,77.906113
105.839996,77.965088
106.400002,78.377579
105.610001,77.795631
105.18,77.478889
105.150002,77.456787
106.330002,78.326004
106.360001,78.348106
105.459999,77.685143
104.93,77.294731
103.839996,76.491783
104.720001,77.140038
103.779999,76.447578
104.209999,76.764328
105.589996,77.780884
105.989998,78.075554
106.370003,78.355469
106.449997,78.414398
107.599998,79.261505
107.330002,79.062645
107.160004,78.937431
107.599998,79.261505
106.849998,78.709045
107.57,79.23941
106.739998,78.628029
106.730003,78.620689
107.93,79.504616
108.139999,79.659302
107.599998,79.261505
108.160004,79.674065
108.5,79.9245
109.720001,80.823181
108.900002,80.59819
109.660004,81.16069
109.730003,81.212448
109.620003,81.131096
109.699997,81.1903
111.160004,82.270851
111.18,82.285652
111.279999,82.35965
111.230003,82.322632
112.440002,83.218208
112.550003,83.299591
112.93,83.580818
113.379997,83.913887
112.389999,83.181175
113.220001,83.795494
112.559998,83.306984
113.5,84.002701
113.779999,84.209946
114.230003,84.543007
114.199997,84.52076
115.099998,85.18689
114.800003,84.964844
114.43,84.691032
115.870003,85.756767
114.68,84.876045
113.370003,83.906502
113.480003,83.987923
113.480003,83.987923
113.970001,84.350563
113.779999,84.209946
112.849998,83.52166
113.18,83.765862
114.449997,84.705811
114.480003,84.728004
114.849998,85.001854
116.07,85.904778
115.650002,85.593948
115.129997,85.209099
116.169998,85.978783
115.660004,85.601326
115.230003,85.283104
114.879997,85.024071
114.589996,84.809418
114.389999,84.661423
114.870003,85.016655
114.940002,85.068459
115.019997,85.12767
116.160004,85.971405
115.480003,85.46814
115.690002,85.623543
115.989998,85.845596
116.379997,86.134247
114.959999,85.083244
114.5,84.742867
112.580002,83.321777
111.120003,82.241249
112.580002,83.321777
111.199997,82.300453
111.790001,82.737129
113.040001,83.662254
113.07,83.684448
111.059998,82.48497
109.650002,81.437782
109.459999,81.296623
109.550003,81.363533
111,82.440445
111.029999,82.462723
112.589996,83.621292
112.970001,83.903557
113.099998,84.000122
113.779999,84.505157
114.639999,85.143883
115.269997,85.611763
114.900002,85.337029
114.629997,85.136459
114.370003,84.943352
114.82,85.277573
113.209999,84.081825
113.389999,84.2155
112.959999,83.896111
113.830002,84.542259
113.830002,84.542259
111.919998,83.123711
112.669998,83.680717
114.25,84.854202
114.360001,84.935944
114.199997,84.817101
114.300003,84.891373
112.82,83.792145
111.830002,83.056885
110.959999,82.410713
112.150002,83.294548
112.059998,83.227692
112.779999,83.762444
111.809998,83.042053
109.959999,81.668007
108.830002,80.828743
109.75,81.512032
110.449997,82.031937
109.989998,81.690277
110.040001,81.727448
109.099998,81.029274
109.650002,81.437782
109.269997,81.155548
109.620003,81.415504
109.809998,81.55658
110.269997,81.898247
111.849998,83.071716
112.239998,83.361389
112.870003,83.8293
112.860001,83.821877
112.709999,83.710464
113.129997,84.022392
112.089996,83.249947
112.980003,83.910988
114.699997,85.188454
114.860001,85.307289
113.790001,84.512566
114.349998,84.928474
113.220001,84.089233
114.019997,84.683411
114,84.668549
113.830002,84.542259
113.629997,84.701805
113.199997,84.381279
113.769997,84.806175
