Close,Net Chg,Open,High,Low,Tick Count,Volume
207.85,-0.785,208.64,208.91,207.75,118327,28873348
208.2,0.35,208.3,208.63,207.78,146006,32398770
208.44,0.24,208.2,208.92,208,105779,26999083
208.32,-0.12,208.65,209.5,208.04,192418,43596004
208.1,-0.22,208.32,208.78,207.93,132289,31908670
210.06,1.96,209.81,210.31,209.27,171887,39278758
210.81,0.75,210.05,210.87,209.8,119593,36114354
204.47,-6.34,203.63,206.905,203.38,654651,147808001
203.12,-1.35,204.47,204.96,202.72,391810,103158947
199.984,-3.136,201.59,201.6,198.65,516106,114841747
199.6,-0.384,199.98,200.06,198.66,275702,75559181
201.54,1.94,201.48,202.3,201.12,301703,70741383
203.18,1.64,201.54,203.23,201.35,206704,55465726
206.04,2.86,204.84,206.43,204.72,252276,61773250
206.66,0.62,206.05,206.93,206.04,165483,48594214
208.68,2.02,207.21,208.96,206.56,255208,63993169
209.46,0.78,208.68,209.54,208.55,192431,57982576
209.69,0.23,209.36,210.49,209.29,192407,47438178
209.921,0.231,209.69,210.18,209.51,127380,33858975
207.98,-1.941,208.95,209.08,207.92,206347,49713595
208.41,0.43,207.98,208.8,207.71,132386,37539469
209.17,0.76,207.83,209.45,207.06,217331,52157780
209.66,0.49,209.164,209.8,208.73,120521,29992658
209.26,-0.4,209.87,210.65,208.96,167336,39126574
209.52,0.26,209.265,209.62,208.63,115337,29698059
212.371,2.851,211.05,212.395,210.779,212477,51976833
212.65,0.279,212.38,212.94,212.33,135318,40609826
213.82,1.17,213.19,214.07,212.95,146088,37054363
213.4,-0.42,213.82,213.975,213.36,78689,23558015
215.18,1.78,214.53,215.28,214.25,159041,41921485
214.95,-0.23,215.18,215.3,214.84,107116,30851831
214.67,-0.28,215.44,215.45,214.35,152243,39186241
214.92,0.25,214.67,215.16,214.6,88069,23655007
215.69,0.77,216.4,216.67,215.66,159838,42988943
216.12,0.43,215.69,216.44,215.68,89863,27228333
215.68,-0.44,216.78,216.82,215.308,138067,37167116
215.83,0.15,215.68,216.09,215.54,86784,26809646
216.29,0.46,215.97,216.55,215.67,102565,23779278
216.4,0.11,216.295,216.6,216.27,60753,16383065
215.71,-0.69,215.92,216.23,215.68,102022,26054675
216.19,0.48,215.71,216.19,215.63,55029,15261285
217.26,1.07,216.75,217.37,216.24,95455,25988417
217.085,-0.175,217.26,217.37,217,62608,19384350
216.45,-0.635,216.96,217.22,216.22,107173,27483690
216.24,-0.21,216.44,217.079,215.75,88401,25408524
217.07,0.83,216.41,217.1,216.1,98634,24923557
217.24,0.17,217.075,217.3,216.945,76659,23015473
216.37,-0.87,217,217.06,215.97,101415,26596898
216.65,0.28,216.37,216.69,216.19,61366,20500073
216.14,-0.51,216.53,217.17,215.76,136430,36783768
216.75,0.61,216.14,216.75,216,76799,20896139
216,-0.75,217.19,217.27,215.92,111746,29155421
216.52,0.52,216.005,217.02,215.62,125936,35104565
216.42,-0.1,216.29,216.65,215.75,116371,32213639
216.77,0.35,216.42,217.11,216.31,80434,23024209
217.25,0.48,216.46,217.54,216.13,120469,33530385
217.12,-0.13,217.25,217.48,216.94,101721,29471470
216.857,-0.263,217.19,217.65,216.405,132893,35116415
216.94,0.083,216.855,217.07,216.46,93540,25442398
214.88,-2.06,216.65,216.83,214.57,178868,45232676
215.58,0.7,214.89,215.72,214.62,102527,29554486
215.98,0.4,215.48,216.04,215.13,97062,25133297
216.18,0.2,215.97,216.245,215.57,61448,17594549
216.33,0.15,216.31,216.78,214.25,103907,25419872
216.4,0.07,216.33,216.5,216.11,54789,13466652
218.015,1.615,217.21,218.2,217.07,112763,28193443
218.18,0.165,218.015,218.23,217.9,82154,23757599
218.04,-0.14,218.4,218.52,217.91,83142,20425899
218.05,0.01,218.05,218.09,217.74,52122,13551878
218.24,0.19,218.13,218.76,218.03,94248,24095476
218.18,-0.06,218.24,218.3,217.8,65537,20614002
217.65,-0.53,218.31,218.404,217.43,102917,26631928
217.64,-0.01,217.64,217.77,217.23,72230,21418324
218.69,1.05,218.26,218.83,217.95,100041,26238287
218.65,-0.04,218.695,218.94,218.54,78988,26297586
218.22,-0.43,218.29,218.71,217.99,90957,24452190
218.46,0.24,218.22,218.57,218.08,61834,20639045
219.42,0.96,218.89,219.5,218.88,84904,22248365
219.09,-0.33,219.42,219.47,219.065,63801,18960546
218.26,-0.83,218.6,218.68,218.14,106319,26783011
217.96,-0.3,218.26,218.42,217.96,74597,20098775
217.74,-0.22,218,218.08,217.02,119212,30853357
218.37,0.63,217.74,218.53,217.38,113143,33075495
218.49,0.12,218.34,218.86,218.21,96441,26533569
218.86,0.37,218.495,218.9,218.481,61552,18119003
218.21,-0.65,218.31,218.592,217.74,105298,28167937
218.54,0.33,218.205,218.75,218.1,85574,26496075
218.18,-0.36,218.26,218.8,217.83,114590,29823069
218.53,0.35,218.18,218.61,218.08,72832,19945640
219.23,0.7,219.25,219.6,219.005,105995,26905348
218.97,-0.26,219.22,219.26,218.9,57218,15896234
218.57,-0.4,218.8,218.91,218.29,85623,22760530
217.92,-0.65,218.56,218.6,217.36,101617,30872121
217.94,0.02,217.4,218.19,217.25,102453,29625527
217.7,-0.24,217.94,217.95,217.22,70410,21765319
217.03,-0.67,217.92,219.12,216.57,246630,65659821
217.29,0.26,217.03,217.52,216.25,129782,37520686
218.56,1.27,217.44,218.6,217.4,102871,28157464
218.37,-0.19,218.57,218.665,218.265,72016,21390785
217.86,-0.51,218.26,218.59,217.61,104669,24727657
218,0.14,217.86,218,217.35,71035,19476553
216.82,-1.18,217.61,217.75,216.465,131861,31707817
217.38,0.56,216.82,217.61,216.71,109663,32347608
217.24,-0.14,217.37,217.73,216.03,184003,46599579
217.39,0.15,217.24,217.42,216.74,94641,26250668
218.04,0.65,218.39,218.87,217.8,146487,38341872
218.37,0.33,218.041,218.45,217.7,92814,27215868
218.62,0.25,218.7,218.87,217.86,105825,27659903
219.031,0.411,218.62,219.12,218.58,55273,15629755
218.67,-0.361,218.84,219.22,218.3,105765,28002291
219.01,0.34,218.67,219.07,218.635,64797,19832712
218.45,-0.56,218.62,218.94,218.15,126253,34090167
218.51,0.06,218.45,218.73,218.21,77589,21876568
215.03,-3.48,216.97,217.03,214.78,272058,76716909
213.28,-1.75,215.023,215.03,213.25,273432,84302351
214.49,1.21,212.39,215.58,212.31,271291,72041595
216.34,1.85,214.5,216.81,214.3,210928,63131905
213.85,-2.49,214.84,215.15,212.5,296718,78704985
213.23,-0.62,213.855,214.18,212.63,239105,61038153
213.83,0.6,213.29,214.7,213,205739,53749431
213.13,-0.7,213.84,213.99,212.5,168734,49442351
214.74,1.61,212.96,215.08,212.75,227507,59230513
215.27,0.53,214.75,215.73,214.7,136302,39363566
212.96,-2.31,213.48,213.52,212.61,201626,53523928
213.36,0.4,212.96,213.69,212.57,127256,39980996
213.625,0.265,214.13,214.88,213.54,130409,31203881
213.41,-0.215,213.62,214.145,213.03,108853,31461836
213.66,0.25,214.41,214.59,213.38,117100,30004177
213.45,-0.21,213.66,214.14,213.4,66882,17127796
213.69,0.24,214.24,214.705,213.44,133326,33787716
215.79,2.1,213.7,216.03,213.58,225635,61897761
217.24,1.45,217,217.53,216.84,133889,35085208
217.18,-0.06,217.24,217.49,216.71,103849,30585387
216.375,-0.805,216.72,216.88,216.24,99068,24627489
216.02,-0.355,216.37,216.57,215.88,103673,28887312
214.27,-1.75,215.02,215.23,214.25,142824,35640900
214.2,-0.07,214.27,214.52,214.01,106097,36535783
215.55,1.35,214.05,215.6,213.62,144663,38947900
215.56,0.01,215.56,215.68,215.17,69997,20731378
215.377,-0.183,215.83,216,214.71,119598,32016801
216.62,1.243,215.376,216.82,215.37,114104,36434897
214.988,-1.632,216.4,216.87,214.405,203890,54938414
214.75,-0.238,214.99,215.69,214.04,212697,53863520
216.37,1.62,215.65,216.75,215.36,162433,43503306
216.37,0,216.375,217.12,216.29,123163,40028800
215.43,-0.94,215.82,216.04,215.04,126049,33105432
215.7,0.27,215.42,215.94,215.23,81747,25174900
214.5,-1.2,215.91,216.17,214.25,206395,55223046
214.65,0.15,214.49,214.92,213.99,114766,33195912
215.81,1.16,215.41,216.035,215.33,127342,35337543
215.66,-0.15,215.805,216.13,215.56,83498,23624105
215.81,0.15,215.37,216.04,214.735,125254,33459819
215.83,0.02,215.8,215.97,215.64,59860,20414273
214.941,-0.889,216.1,216.3,214.19,174656,45774254
215.03,0.089,214.95,215.49,214.92,91621,28843006
216.36,1.33,216.155,216.7,216.07,97108,24254743
216.07,-0.29,216.36,216.43,215.985,55451,15206688
213.58,-2.49,215.66,215.74,213.3,205482,54197178
213.44,-0.14,213.585,213.66,212.58,166430,47291862
213.945,0.505,213.59,214.1,213.01,131656,33888698
213.67,-0.275,213.95,214.32,213.5,94584,26982650
212.681,-0.989,212.16,212.91,211.21,201745,54768288
213.07,0.389,212.67,213.59,212.54,97434,30024030
213.64,0.57,214.15,214.69,213.04,161242,42724204
213.06,-0.58,213.64,214.061,213.03,104064,30339377
212.43,-0.63,213.09,213.39,212.34,115837,27840985
212.43,0,212.43,212.7,212.17,79603,22863420
214.02,1.59,214.24,214.31,213.27,118972,34554302
213.67,-0.35,214.01,214.18,213.67,73150,24773896
214.52,0.85,214.02,214.56,213.6,97420,27844727
214.27,-0.25,214.52,214.64,214.19,62493,24647842
214.18,-0.09,213.87,214.53,213.11,147272,41551212
213.9,-0.28,214.18,214.265,213.639,67059,19775478
213.51,-0.39,212.96,213.77,212.76,112609,31057435
213.89,0.38,213.51,214.08,213.36,70439,22513762
214.76,0.87,215,215.32,214.48,92714,26121558
214.86,0.1,214.765,215.04,214.66,61782,18147573
214.28,-0.58,214.68,214.98,213.98,119033,31231015
214.19,-0.09,214.27,214.51,214.03,72946,21692779
213.817,-0.373,213.21,214.42,212.93,147658,40966133
213.75,-0.067,213.81,213.99,213.15,81372,22405574
213.689,-0.061,214.58,214.62,213.1,144886,40141105
213.175,-0.514,213.68,213.9,213.08,79807,21222825
212.7,-0.475,213.14,213.93,212.4,181480,50327744
212.5,-0.2,212.699,213.17,211.71,218629,65975870
212.766,0.266,212.93,213.19,212.43,97785,25626095
212.56,-0.206,212.76,212.9,212.36,79156,24142147
210.89,-1.67,212.93,212.99,210.64,161849,42434326
211.01,0.12,210.9,211.22,209.6,194272,55191234
209.895,-1.115,210.65,211.1,209.69,159459,38956181
209.71,-0.185,209.89,210.43,209.23,161030,43378812
209.375,-0.335,209.99,210.24,209.04,153743,38667511
208.8,-0.575,209.375,209.485,208.46,123447,34353253
209.63,0.83,208.91,209.89,208.38,188582,46110774
208.56,-1.07,209.63,209.85,208.405,131232,35019138
212.73,4.17,211.45,212.91,211.3,178885,46145737
213.15,0.42,212.73,213.19,212.39,113764,35943926
214.34,1.19,212.69,214.77,212.38,178792,48775155
214.07,-0.27,214.34,214.57,213.57,141344,41216484
215.39,1.32,212.37,216.45,212.34,541593,138572405
216.35,0.96,215.4,217.1,215.31,235104,64038080
217.22,0.87,217.3,218.31,215.22,432800,109851722
216.94,-0.28,217.23,217.96,216.67,151089,40167806
216.45,-0.49,216.08,216.62,215.32,202363,50054100
216.44,-0.01,216.445,216.7,215.78,113104,28484728
216.39,-0.05,217.03,217.27,215.72,208132,52052527
216.57,0.18,216.39,216.89,216.12,112217,28366382
217.168,0.598,217.04,217.46,216.8,142470,34374285
218.25,1.082,217.16,218.28,217.15,118270,32083471
217.615,-0.635,217.56,218.14,217.42,125101,30777629
217.939,0.324,217.615,218.08,217.57,70925,19350971
218.865,0.926,218.05,219.06,217.92,122531,31101740
218.94,0.075,218.87,218.99,218.54,79382,23274810
218.62,-0.32,219.07,219.27,218.29,106972,28435935
218.48,-0.14,218.63,218.79,218.29,76296,22360121
219.94,1.46,219.17,220.04,219,122518,29495218
220.12,0.18,219.94,220.18,219.77,78923,26252118
220.16,0.04,220.51,220.65,219.73,110180,29175818
220.57,0.41,220.16,220.79,220.05,82373,24354575
220.43,-0.14,219.98,220.61,219.75,107472,26230381
220.71,0.28,220.42,220.76,220.35,63777,17455506
221.52,0.81,221.1,221.56,221.01,90587,26298302
221.52,0,221.52,221.52,221.52,3,11472226.5448814
221.085,-0.435,221.16,221.48,220.66,117186,28001300
220.549,-0.536,221.09,221.22,220.36,88764,26184527
221.19,0.641,220.52,221.31,220.17,102876,25969769
220.88,-0.31,221.19,221.44,220.65,71827,22021555
221.186,0.306,221.63,221.82,220.89,145293,36405981
220.39,-0.796,221.185,221.3,220.31,134206,39888822
219.415,-0.975,220.73,220.73,219.29,163956,41027991
219.52,0.105,219.42,219.73,219.15,90820,26411156
219.33,-0.19,219.67,220.25,219.32,128779,31499333
219.63,0.3,219.33,219.87,219.26,87352,24157514
220.891,1.261,220.65,221.4,220.42,118011,27907648
220.94,0.049,220.899,221,220.5,83943,25346043
221.287,0.347,221.22,221.44,220.662,98075,24433566
221.66,0.373,221.287,221.744,221.2,72452,21056129
223.24,1.58,221.52,223.46,221.38,126840,34712454
224.56,1.32,223.24,224.67,223.2,175425,51414822
225.3,0.74,224.57,225.59,224.26,151733,38579729
225.13,-0.17,225.295,225.7,224.78,115617,33013537
225.83,0.7,225.41,226.015,225.37,126273,31945533
226.53,0.7,225.84,226.53,225.79,100004,29663367
226.087,-0.443,226.4,226.96,225.76,146933,37091095
226.22,0.133,226.08,226.29,225.86,95096,25859279
228.31,2.09,227.02,228.31,227,159010,44158136
227.69,-0.62,228.3,228.34,227.61,94338,27291731
227.74,0.05,227.41,227.81,227.06,105918,27342301
225.92,-1.82,227.74,228.23,225.365,288386,79306410
227.26,1.34,226.16,227.81,226.01,173759,41805025
226.76,-0.5,227.27,227.34,226.34,133209,42343057
224.81,-1.95,226.01,226.08,224.721,151031,41313829
225.05,0.24,224.8,225.2,224.67,117076,34359892
225.65,0.6,225.25,226.02,225.08,114149,27710121
225.5,-0.15,225.655,225.9,225.11,80036,23058834
226.35,0.85,226.15,226.57,225.97,88118,20345907
226.38,0.03,226.34,226.4,225.88,68076,21995130
226.105,-0.275,226.25,226.45,225.97,75228,18945286
225.82,-0.285,226.105,226.22,225.77,54304,16956538
225.19,-0.63,225.6,225.74,224.92,80945,20775911
225.44,0.25,225.194,225.54,225.05,57242,17635205
225.42,-0.02,225.43,225.62,225.21,49606,12226042
225.7,0.28,225.42,225.72,225.4,44474,12984598
226.39,0.69,226.02,226.73,226,65224,15739585
226.25,-0.14,226.395,226.53,226.14,47956,14748439
224.78,-1.47,226.57,226.59,224.58,91540,25553067
224.43,-0.35,224.78,224.83,224.27,67656,20512975
224.16,-0.27,224.48,224.89,223.84,80913,20805747
224.32,0.16,224.15,224.48,223.96,52969,14407559
223.675,-0.645,224.73,224.83,223.41,109792,28015051
223.52,-0.155,223.67,223.75,222.73,150049,47452551
224.3,0.78,225.04,225.83,223.884,166591,40931691
225.14,0.84,224.295,225.24,223.96,93706,26903344
226.36,1.22,225.62,226.5,225.61,114869,27891690
226.53,0.17,226.365,226.75,226.29,100992,27567899
226.02,-0.51,226.27,226.58,225.48,118113,28701978
226.34,0.32,226.01,226.49,225.93,60358,22961380
227.389,1.049,226.53,227.74,225.9,109324,29099752
227.27,-0.119,227.38,227.75,227.17,84092,25653492
226.75,-0.52,226.91,227.07,226.416,76778,20095173
226.52,-0.23,226.75,226.82,226.431,52554,15125757
227.142,0.622,226.48,227.45,226.01,86626,25361291
226.48,-0.662,227.14,227.16,226.37,68588,20933553
225.7,-0.78,226.36,227.02,225.59,159559,39610638
227.07,1.37,225.7,227.1,225.64,79893,21349415
226.08,-0.99,226.5,226.58,224.955,166090,40155922
226.56,0.48,226.08,226.75,226.04,75499,20353441
227.1,0.54,226.73,227.4,226.73,99725,25069782
227.04,-0.06,227.1,227.2,226.69,66674,18762478
226.65,-0.39,226.31,226.78,226.07,90023,21900259
226.28,-0.37,226.66,226.71,225.8,80051,24457370
226.265,-0.015,226.535,226.65,225.9,97821,25017717
226.75,0.485,226.28,226.8,226.277,68370,18476207
226.15,-0.6,226.84,227,226.06,92689,23976750
226.01,-0.14,226.16,226.31,225.41,89087,24498979
226.62,0.61,226.7,227.31,226.05,177598,43574463
226.74,0.12,226.63,226.74,226.11,93201,28417823
225.73,-1.01,226.35,226.805,225.27,127260,31460489
226.17,0.44,225.73,226.33,225.695,68830,18944914
227.47,1.3,226.4,227.53,226.27,89657,23193970
227.601,0.131,227.48,228.08,227.48,97007,29244680
229.24,1.639,228.7,229.33,228.51,112561,29462232
229.55,0.31,229.245,229.57,229.09,90409,29226287
229.17,-0.38,229.4,229.71,229.01,85814,22430293
229.33,0.16,229.165,229.52,229.085,64603,18811442
229,-0.33,229.42,229.59,228.79,80922,20013195
228.99,-0.01,228.995,229.06,228.76,53181,16055876
226.96,-2.03,228.17,228.2,226.41,149133,39268886
227.6,0.64,226.965,227.76,226.71,81641,25535880
226.82,-0.78,226.98,227.31,226.32,115694,29946336
227.51,0.69,226.82,227.6,226.42,81263,25881952
227.37,-0.14,228.255,228.59,226.94,120100,30857490
227.65,0.28,227.375,227.9,227.02,109415,30543051
227.42,-0.23,227.2,228.1,226.82,111287,31223806
227.77,0.35,227.42,227.88,227.18,65875,20333792
229.32,1.55,228.82,229.52,228.46,121064,31524587
229.35,0.03,229.32,229.55,229.18,72536,24833463
228.7,-0.65,228.87,229.326,228.545,87131,22118439
228.97,0.27,228.69,228.98,228.54,52997,19955991
228.94,-0.03,229.38,229.656,228.72,90057,24390728
228.96,0.02,228.945,229.175,228.79,43946,13286749
229.125,0.165,228.61,229.24,228.31,91592,23987760
229.24,0.115,229.13,229.39,229.06,47761,14325980
230.68,1.44,229.56,230.79,229.52,99915,28249037
230.57,-0.11,230.68,230.95,230.54,60069,18332854
231.54,0.97,231,231.658,230.88,96172,26191463
231.49,-0.05,231.535,231.77,231.38,60349,19472610
232.981,1.491,232.08,233,232.05,88701,24129039
232.68,-0.301,232.99,233.07,232.63,63975,19885280
233.37,0.69,232.56,233.43,232.16,103494,27468178
233.655,0.285,233.377,233.71,233.27,73274,24224618
234.38,0.725,233.45,234.46,233.39,115562,31758491
234.89,0.51,234.38,235.14,234.29,91607,31398966
234.33,-0.56,234.96,235.155,233.85,164654,45443999
234.74,0.41,234.335,234.76,234.09,77051,22151496
234.36,-0.38,233.95,234.49,233.93,97863,25737028
235.04,0.68,234.36,235.09,234.33,72310,24366462
236.2,1.16,235.52,236.65,235.51,121181,30755058
236.44,0.24,236.2,236.69,235.95,73393,23966724
236.42,-0.02,236.02,236.54,235.83,80303,20721647
236.29,-0.13,236.42,236.49,235.97,67019,19377236
236.24,-0.05,236.88,236.9,235.56,147074,41373041
236.44,0.2,236.24,236.71,236.2,72714,21914243
235.9,-0.54,235.46,236.24,235.41,130774,31807815
236.77,0.87,235.89,236.793,235.835,88079,27970722
236.96,0.19,236.64,237.09,236.35,99280,24268163
237.09,0.13,236.96,237.31,236.93,68600,18988314
236.44,-0.65,236.67,236.95,236.015,103034,25821992
236.5,0.06,236.435,236.69,236.16,106772,35095754
239.82,3.32,238.39,240.11,238.37,174271,46481024
239.741,-0.079,239.826,240.32,239.68,108146,36013482
238.92,-0.821,239.56,239.57,238.55,111599,29527604
238.3,-0.62,238.91,239.08,238.21,88062,27848612
238.092,-0.208,238.17,238.48,237.73,106796,26683111
238.43,0.338,238.09,238.61,238,65331,21946844
237.86,-0.57,237.5,237.925,237.01,87932,22614514
237.73,-0.13,237.86,238.12,237.7,56049,16980920
237.39,-0.34,237.36,237.77,236.92,88314,22232495
237,-0.39,237.4,237.45,236.76,63866,23919743
237.39,0.39,237.34,237.64,236.88,98912,26105273
236.59,-0.8,237.395,237.48,236.4,95926,31575438
236.726,0.136,236.7,237.24,236.48,93719,24599490
236.83,0.104,236.72,236.97,235.74,104985,42476887
236.91,0.08,237.97,238.02,236.59,120657,33341910
237.66,0.75,236.91,237.69,236.73,73348,25508781
237.46,-0.2,237.62,237.86,237.24,88626,22017902
237.8,0.34,237.46,237.85,237.33,57018,17657672
236.82,-0.98,237.18,237.24,236.19,111997,30979424
236.94,0.12,236.82,237.03,236.6,49750,15709671
237.845,0.905,237.56,238.15,237.29,83462,22078964
238.88,1.035,237.84,239.44,237.75,161359,49289033
238.42,-0.46,239.11,239.2,238.13,121403,32512690
238.49,0.07,238.42,238.72,238.1,68034,20888304
237.68,-0.81,237.75,237.8,237.13,93622,25963154
237.13,-0.55,237.685,237.97,237.03,82328,25588610
236.99,-0.14,237.03,237.36,236.7,77074,19860497
236.74,-0.25,236.98,237.04,236.32,60189,18661272
234.56,-2.18,237.47,237.61,234.14,219630,59897101
233.76,-0.8,234.56,234.72,233.58,149519,44541345
233.97,0.21,233.77,234.555,233.05,177022,47603178
234.25,0.28,233.96,234.61,233.64,76608,23387816
234.33,0.08,234,235.34,233.72,158482,41501835
233.94,-0.39,234.335,234.96,233.6,119246,38642570
234.475,0.535,234.38,235.04,234.14,117856,30147322
233.88,-0.595,234.48,234.5,232.96,169519,53747119
233.525,-0.355,231.93,233.82,231.61,157308,43706695
233.575,0.05,233.53,233.92,233.02,77194,24891197
235.03,1.455,233.27,235.08,233.14,125032,34426279
235.26,0.23,235.03,235.81,234.92,96681,32382180
235.48,0.22,234.99,235.719,234.725,96106,24077092
235.56,0.08,235.476,235.81,235.42,60179,18407773
236.18,0.62,235.47,236.52,235.27,86686,23349105
236.269,0.089,236.19,236.48,236.08,60256,18069376
236.46,0.191,235.9,236.47,235.72,76987,19693304
235.68,-0.78,236.46,236.51,235.68,92091,29615664
234.76,-0.92,235.8,236.03,233.91,152776,39210190
235.37,0.61,234.75,235.741,234.46,71011,23016806
235.169,-0.201,235,235.51,234.555,100486,26210822
235.52,0.351,235.165,235.58,235.11,54279,18369417
237.21,1.69,236.26,237.39,236.17,129293,34745422
234.76,-2.45,237.215,237.35,234.54,172632,56624006
235.845,1.085,234.94,235.95,234.425,106589,28149558
235.37,-0.475,235.86,236.04,234.88,92519,26773322
235.77,0.4,235.15,235.82,234.64,115960,32778038
235.17,-0.6,235.77,236,235.1,74625,22403235
235.69,0.52,235.36,236.255,234.73,102777,27431147
235.29,-0.4,235.7,235.97,235.14,69889,21695534
234.695,-0.595,234.9,235.18,233.34,175896,44388970
235.03,0.335,234.695,235.06,234.24,76260,20524907
234.09,-0.94,234.74,234.96,233.77,111702,26512571
234.141,0.051,234.08,234.66,233.86,103802,30098611
233.45,-0.691,233.64,234.49,233.14,133535,32038888
232.56,-0.89,233.45,234.03,232.51,115342,32322981
233.9,1.34,233.11,233.97,232.88,93392,23192070
234.57,0.67,233.9,234.57,233.75,80000,24848150
233.67,-0.9,233.72,234.49,233.08,124362,31751599
233.81,0.14,233.67,234.15,233.58,72592,21778187
234.1,0.29,234.52,234.95,233.88,104721,26752072
233.48,-0.62,234.095,234.18,233.18,97586,28759053
235.351,1.871,234.15,235.44,233.78,134973,36891122
235.3,-0.051,235.36,235.845,235.27,100303,30330706
234.39,-0.91,235.25,235.31,234.13,114499,28785654
234.59,0.2,234.39,235,234.275,96362,26348588
237.085,2.495,237.18,237.28,236.61,155890,46366484
237.16,0.075,237.085,237.41,236.95,86064,31904096
238.595,1.435,237.91,238.75,237.81,116983,32242432
238.52,-0.075,238.59,238.95,238.5,76914,25587041
239.2,0.68,238.51,239.53,238.5,111160,30489019
238.44,-0.76,239.21,239.5,238.35,99401,30039882
238.8,0.36,238.77,238.95,237.98,102116,26614436
238.63,-0.17,238.8,238.83,238.41,49526,13797232
238.17,-0.46,238.9,238.93,238.03,82614,21765834
238.12,-0.05,238.175,238.25,237.93,67566,23557221
238.72,0.6,238.68,238.87,238.195,83688,21393578
238.63,-0.09,238.73,239.17,238.61,62796,21047747
238.77,0.14,238.84,238.98,238.3,82973,22218830
238.76,-0.01,238.76,238.81,238.38,63166,18077080
238.095,-0.665,238.29,238.878,237.7,109456,26875944
238.52,0.425,238.09,238.74,238.045,74062,22492365
238.4,-0.12,238.83,238.923,237.78,109374,30180960
238.74,0.34,238.4,238.795,238.21,62682,16711323
238.995,0.255,239.19,239.31,238.68,84378,20600245
239.68,0.685,238.99,239.72,238.95,81097,25023731
239.6,-0.08,239.75,239.92,239.17,84519,21226106
239.67,0.07,239.59,239.71,239.39,40868,11596035
239.42,-0.25,239.96,240.19,239.4,89654,21215090
239.44,0.02,239.43,239.74,239.04,68288,19219342
239.76,0.32,239.39,239.85,239.15,77911,20499888
239.86,0.1,239.765,239.87,239.57,47363,14175944
239.01,-0.85,239.35,239.46,238.13,114844,30913820
239.459,0.449,239,239.57,238.99,56485,15509407
238.85,-0.609,239.09,239.21,238.67,70292,19278963
239.05,0.2,238.856,239.08,238.745,58329,17612932
240.26,1.21,239.47,240.44,239.45,89658,21979518
240.27,0.01,240.26,240.34,239.93,70016,21814535
240.04,-0.23,240.64,240.67,239.63,97480,24481791
240.09,0.05,240.05,240.18,239.83,51668,14649928
237.33,-2.76,238.1,238.64,236.91,247255,62865381
235.91,-1.42,237.325,237.37,235.75,187753,58596597
236.21,0.3,235.73,237.02,235.43,169491,45821730
236.76,0.55,236.21,237.75,236.1,133737,39202343
238.74,1.98,237.33,238.95,237.27,146468,38898362
238.27,-0.47,238.745,239.08,238.09,111798,31692094
239.49,1.22,238.9,239.62,238.82,93047,23905762
239.52,0.03,239.49,239.71,239.27,52826,14635256
240.05,0.53,239.95,240.24,239.51,80859,20564634
240.03,-0.02,240.055,240.21,239.84,54320,17233461
240.1,0.07,240.32,240.35,240.02,63091,16486595
240.56,0.46,240.1,240.73,239.93,73545,22441134
241.695,1.135,241.2,241.96,240.96,108171,27778724
241.74,0.045,241.69,242.08,241.57,62269,19101572
241.72,-0.02,241.54,241.9,241.45,64501,16838327
241.73,0.01,241.72,241.84,241.63,46730,15434353
241.61,-0.12,241.34,241.79,241.16,68753,18294406
241.53,-0.08,241.61,241.78,241.5,39610,10797520
241.03,-0.5,241.84,241.88,240.64,114587,30527454
241.42,0.39,241.03,241.52,240.77,86530,30224797
242.91,1.49,241.97,242.93,241.64,113804,30669163
243.3,0.39,242.91,243.38,242.72,78694,24171586
244.06,0.76,243.42,244.09,243.08,100995,26329409
244.14,0.08,244.07,244.35,243.93,80203,25195024
244.21,0.07,243.97,244.3,243.76,67886,17069618
243.97,-0.24,244.21,244.22,243.91,39855,13613166
243.5,-0.47,243.34,243.83,243.12,66774,17723397
243.25,-0.25,243.5,243.98,243.17,64436,20372604
243.29,0.04,243.6,243.855,242.83,82046,20660743
243.64,0.35,243.29,243.92,243.19,65664,19779694
243.7,0.06,243.77,244.33,243.17,99840,25193167
243.73,0.03,243.71,244.02,243.19,74709,23744066
244.05,0.32,244.09,245.01,243.74,139717,38365480
243.521,-0.529,244.05,244.055,241.95,233317,66232342
242.86,-0.661,243.13,243.42,242.38,183076,40751653
243.35,0.49,242.855,243.39,242.49,67444,17567815
244.415,1.065,243.98,244.45,243.58,102256,25169593
244.53,0.115,244.42,244.61,244.14,68662,19675954
244.32,-0.21,244.86,244.87,243.965,89775,21081579
244.26,-0.06,244.33,244.78,243.29,139805,35022525
243.33,-0.93,242.68,243.62,242.36,134547,31920756
243.77,0.44,243.33,243.91,243.21,78556,20892059
242.235,-1.535,242.77,242.977,241.634,110470,27491341
242.64,0.405,242.235,242.68,242.11,79657,22701571
244.515,1.875,243.59,244.58,243.48,91203,22881171
244.65,0.135,244.52,244.73,244.15,77305,21052241
243.68,-0.97,244.25,244.26,243.35,85969,20867164
243.059,-0.621,243.685,243.8,242.99,69122,20778498
242.77,-0.289,243.42,243.59,242.63,97014,25521716
242.94,0.17,242.77,243.06,242.41,64012,19066079
243.423,0.483,242.96,243.53,242.64,79010,19590021
242.83,-0.593,243.425,243.47,242.8,48658,14367994
243.337,0.507,242.91,243.485,242.47,68828,16714847
243.16,-0.177,243.34,243.51,242.71,86547,31891481
