Last Price,Ask Price,Bid Price,UBB(2),BollMA (20),LBB(2),EMAVG (5),SMAVG (200),SPY US Equity - Volume,SMAVG (15),BollW (SPY US),%B (SPY US),"MACD(12,26)",Sig(9),Diff,RSI,Moving Average,SPX Index - Last Price,CBOE VIX index- Last Price
99.55,99.59,99.46,100.6568,98.8025,96.9482,98.645,91.7933,43366600,44271280,3.7535,0.7016,-0.157,-0.1293,-0.0278,54.1745,48.4836,990.35,17.94
99.04,99.01,98.87,100.5452,98.7585,96.9718,98.7767,91.8375,36158300,44195028,3.6183,0.5788,-0.1097,-0.1253,0.0157,51.4608,48.7654,984.03,18.77
99.31,98.9,98.8,100.5971,98.799,97.0009,98.9544,91.886,36259400,43867248,3.6399,0.6421,-0.0497,-0.1102,0.0605,52.8085,48.6176,990.51,18.47
99.62,99.6,99.56,100.6119,98.8045,96.9971,99.1763,91.9412,12567600,41816448,3.6585,0.7256,0.0225,-0.0837,0.1062,54.3749,48.7037,990.67,18.27
100.48,100.6,100.53,100.8444,98.9145,96.9846,99.6109,91.9965,22951800,41052100,3.9023,0.9056,0.1474,-0.0375,0.1849,58.4912,49.2357,999.74,18.18
100.86,100.7,100.56,101.1061,98.999,96.8919,100.0272,92.0582,37460700,39978040,4.2569,0.9416,0.274,0.0248,0.2491,60.1998,49.9699,1002.35,17.86
100.45,100.54,100.02,101.2583,99.0595,96.8607,100.1682,92.1091,23206200,39629872,4.4394,0.8162,0.3373,0.0873,0.2499,57.4519,50.4285,1000.3,17.82
100.77,100.77,100.71,101.4764,99.1735,96.8706,100.3688,92.1573,46553400,38791880,4.6441,0.8466,0.4085,0.1516,0.257,59.024,51.3047,1003.28,17.84
99.77,99.75,99.7,101.4196,99.1505,96.8814,100.1692,92.1969,52046700,38973200,4.5772,0.6365,0.3799,0.1972,0.1827,52.4962,51.7146,993.06,18.55
99.93,99.97,99.87,101.4277,99.154,96.8803,100.0895,92.2313,23495600,36836448,4.5862,0.6706,0.366,0.231,0.135,53.3845,52.814,993.71,19.53
100.11,100.22,100.14,101.4994,99.1895,96.8796,100.0963,92.2781,45084500,35725440,4.6575,0.6993,0.3652,0.2578,0.1074,54.4172,53.7599,996.73,19.49
100.14,100.14,100.08,101.5851,99.2385,96.8919,100.1109,92.3305,18987900,33579060,4.7291,0.6921,0.3629,0.2788,0.084,54.5978,54.3344,996.79,19.13
100.76,100.76,100.74,101.7454,99.307,96.8686,100.3272,92.393,27427400,32504286,4.9109,0.7979,0.4064,0.3043,0.102,58.2757,55.0712,1002.84,18.48
101.44,101.48,101.37,102.0309,99.4535,96.8761,100.6982,92.4554,28721900,32595100,5.1832,0.8854,0.49,0.3415,0.1485,61.9194,55.934,1008.01,18.63
102.8,102.9,102.83,102.587,99.668,96.749,101.3988,92.5242,50864300,33676820,5.8575,1.0365,0.6585,0.4049,0.2536,67.948,56.9178,1021.99,19.02
103.36,103.31,103.26,102.957,100.015,97.073,102.0525,92.5873,44927200,33780860,5.8831,1.0685,0.8277,0.4894,0.3382,70.0505,58.2457,1026.27,19.44
103.41,103.6,103.52,103.2869,100.3365,97.3861,102.505,92.6474,28404900,33263966,5.881,1.0209,0.9547,0.5825,0.3722,70.2382,59.4907,1027.97,18.71
102.83,102.9,102.83,103.5145,100.578,97.6415,102.6133,92.7091,31656500,32957106,5.8393,0.8834,0.9972,0.6654,0.3317,65.1379,60.2595,1021.39,18.17
103.68,103.72,103.68,103.8812,100.848,97.8148,102.9689,92.7757,32666300,34297020,6.0153,0.9668,1.0868,0.7497,0.3371,68.7224,60.9903,1031.64,18.26
103,102.99,102.95,104.0606,101.0655,98.0704,102.9793,92.8289,35084100,35105840,5.9271,0.8229,1.0905,0.8179,0.2726,63.1302,61.1996,1023.16,18.85
101.96,101.89,101.84,104.1209,101.186,98.2511,102.6395,92.8682,45953600,35672032,5.8009,0.6319,0.9979,0.8539,0.144,55.6689,61.0722,1010.92,20.01
102.26,102.34,102.28,104.1433,101.347,98.5507,102.513,92.9124,38801600,36711728,5.5183,0.6633,0.938,0.8707,0.0673,57.2389,60.9447,1016.42,19.25
102.45,102.6,102.57,104.175,101.504,98.833,102.492,92.9573,42443200,36437712,5.2628,0.6771,0.8955,0.8757,0.0198,58.2474,61.3555,1018.63,18.68
102.09,102.08,101.96,104.1636,101.6275,99.0914,102.358,93.0092,21321900,34389392,4.991,0.5912,0.8233,0.8652,-0.0419,55.573,61.5118,1014.81,19.28
103.58,103.7,103.6,104.3969,101.7825,99.1681,102.7653,93.0557,37956300,35353440,5.1372,0.8438,0.8762,0.8674,0.0088,63.1206,62.1335,1029.32,18.03
103.38,103.35,102.7,104.5753,101.9085,99.2417,102.9702,93.1027,32073000,34486008,5.2337,0.7759,0.8917,0.8722,0.0194,61.6076,62.6342,1025.97,18.15
104.6,104.65,104.55,104.9378,102.116,99.2942,103.5135,93.1551,30295300,35239832,5.5267,0.9401,0.991,0.896,0.095,66.8305,63.2453,1039.58,17.57
103.67,103.71,103.67,105.0893,102.261,99.4327,103.5657,93.2091,34385900,35703732,5.5316,0.7491,0.9833,0.9134,0.0698,60.1167,63.1165,1036.3,17.54
102.55,102.7,102.68,104.988,102.4,99.812,103.2271,93.2596,36704300,36235892,5.0547,0.529,0.8767,0.9061,-0.0294,53.187,62.0621,1022.82,19.65
102.94,103.04,102.97,104.884,102.5505,100.217,103.1314,93.3171,32514100,35012548,4.551,0.5835,0.8143,0.8877,-0.0734,55.1267,60.9962,1029.03,19.47
101.11,101.24,101.16,104.759,102.6005,100.442,102.4576,93.3625,41720700,34798780,4.2076,0.1547,0.6102,0.8322,-0.222,45.5824,59.235,1009.38,21.22
100.28,100.28,100.07,104.7347,102.6075,100.4803,101.7317,93.4164,53188100,36450992,4.1463,-0.0471,0.3771,0.7412,-0.3641,42.0283,57.5843,1003.27,22.26
99.95,100.8,99.95,104.8579,102.567,100.2761,101.1378,93.4627,42916300,37201648,4.4672,-0.0712,0.1639,0.6257,-0.4619,40.6705,55.5806,996.85,22.23
100.93,100.89,100.81,104.8926,102.5415,100.1904,101.0686,93.5134,36793100,37476768,4.5856,0.1573,0.0731,0.5152,-0.4421,46.2265,54.3732,1006.58,21.67
99.95,100.1,99.87,105.0021,102.399,99.7959,100.6957,93.5593,70777296,39856312,5.0843,0.0296,-0.077,0.3968,-0.4738,41.9916,53.3963,995.97,22.72
102.08,102.07,102.02,104.9032,102.335,99.7668,101.1571,93.623,65806400,41179832,5.0191,0.4504,-0.0238,0.3127,-0.3365,52.2341,53.0388,1018.22,21.07
102.45,102.5,102.43,104.8085,102.287,99.7655,101.5881,93.677,44639600,41569032,4.9302,0.5323,0.0476,0.2596,-0.212,53.7613,52.7183,1020.24,20.8
103.39,103.5,103.49,104.8721,102.315,99.7579,102.1887,93.7397,48822200,41994300,4.9986,0.7102,0.178,0.2433,-0.0653,57.481,52.8546,1029.85,19.5
103.86,104.1,103.84,104.9015,102.324,99.7465,102.7458,93.81,20246500,41922608,5.0379,0.798,0.3157,0.2578,0.0579,59.2463,52.5779,1034.35,19.51
104.26,104.28,104.21,105.0862,102.387,99.6878,103.2505,93.8855,42636600,42234628,5.2726,0.847,0.4518,0.2966,0.1552,60.7402,52.5159,1039.25,19.41
104,104,103.92,105.2689,102.489,99.7091,103.5004,93.9556,30944800,42159412,5.4249,0.7718,0.5326,0.3438,0.1888,59.2206,51.9724,1033.78,19.18
104.28,104.32,104.27,105.4741,102.59,99.7058,103.7602,94.0269,40100900,42813120,5.6227,0.793,0.6122,0.3975,0.2147,60.3704,51.9905,1038.73,18.82
104.57,104.54,104.51,105.7049,102.696,99.6871,104.0302,94.103,22686200,42033140,5.8598,0.8114,0.6907,0.4561,0.2345,61.5788,52.5899,1038.06,18.45
104.9,105,104.94,105.9786,102.8365,99.6944,104.3201,94.1805,23830300,41174872,6.1108,0.8284,0.7706,0.519,0.2516,62.9628,53.1496,1045.35,17.55
105.27,105.49,105.43,106.2252,102.921,99.6168,104.6367,94.27,38506000,41574332,6.4209,0.8555,0.854,0.586,0.268,64.5065,54.5013,1049.48,17.37
104.99,104.8,104.75,106.4229,103.0015,99.5801,104.7545,94.3543,39893900,41452548,6.6434,0.7906,0.8872,0.6463,0.241,62.3873,55.9556,1046.76,17.69
105.41,105.34,105.29,106.5561,103.042,99.5279,104.973,94.4402,32794000,40092940,6.8206,0.8369,0.9367,0.7043,0.2323,64.2828,57.6422,1050.07,17.19
104.26,104.24,104.2,106.6159,103.0715,99.5271,104.7353,94.5062,32802200,39418668,6.8776,0.6677,0.873,0.7381,0.1349,55.9662,58.3378,1039.32,17.62
105.04,105.26,105.25,106.8321,103.196,99.5599,104.8369,94.5747,27791200,38818540,7.0471,0.7536,0.8754,0.7655,0.1099,59.7681,59.6076,1044.68,17.04
104.86,104.83,104.73,106.9968,103.292,99.5872,104.8446,94.6341,26768000,35884588,7.1734,0.7116,0.8529,0.783,0.0699,58.5126,60.0561,1046.03,16.55
103.54,103.5,103.2,106.9809,103.4135,99.8461,104.4097,94.6882,34131200,33772908,6.8993,0.5177,0.7203,0.7705,-0.0502,50.1867,59.8007,1030.36,17.67
103.35,102.75,102.67,106.8334,103.567,100.3006,104.0565,94.748,46431100,33892340,6.3077,0.4668,0.593,0.735,-0.1419,49.1036,59.2024,1033.77,17.68
103.58,103.4,103.34,106.5629,103.7485,100.9341,103.8977,94.8018,51738800,34086780,5.4254,0.4701,0.5049,0.689,-0.1841,50.4964,58.5774,1028.91,17.71
103.63,103.72,103.56,106.3859,103.8835,101.3811,103.8084,94.8547,32511400,34904440,4.8177,0.4493,0.4341,0.638,-0.2039,50.8114,57.8682,1031.13,18.05
105.04,104.9,104.85,105.9201,104.138,102.3559,104.219,94.9147,35036600,34397772,3.4226,0.7531,0.4862,0.6076,-0.1215,58.78,57.8367,1046.79,16.82
105.18,105.14,105.01,105.8582,104.293,102.7278,104.5393,94.974,30970400,34399480,3.0016,0.7833,0.5326,0.5926,-0.06,59.4818,57.7732,1048.11,16.43
105.4,105.5,104.25,105.8292,104.4405,103.0518,104.8262,95.039,39153300,34336308,2.6594,0.8455,0.5804,0.5902,-0.0098,60.6167,57.7045,1046.94,16.33
105.3,105.37,105.27,105.8848,104.536,103.1872,104.9841,95.1054,25765300,34541580,2.5805,0.7832,0.6033,0.5928,0.0105,59.7968,57.4784,1050.71,16.1
105.99,106.12,106.02,106.0934,104.6425,103.1916,105.3194,95.1821,37605796,35459948,2.7731,0.9644,0.6694,0.6081,0.0613,63.4683,57.4042,1059.02,16.55
105.76,105.74,105.66,106.2351,104.7175,103.1999,105.4663,95.2646,31435464,34988576,2.8985,0.8435,0.6952,0.6255,0.0697,61.4537,57.3375,1053.25,16.55
105.84,105.93,105.75,106.3646,104.8095,103.2544,105.5909,95.353,33661200,34573064,2.9675,0.8313,0.7139,0.6432,0.0707,61.9066,57.1678,1051.81,16.86
106.4,106.5,106.42,106.5958,104.9155,103.2352,105.8606,95.4414,28414000,34281064,3.2031,0.9417,0.7651,0.6676,0.0975,65.0064,57.8135,1058.05,16.74
105.61,105.6,105.55,106.6661,104.9675,103.2689,105.777,95.5376,31737600,34210092,3.2364,0.6891,0.7334,0.6808,0.0527,57.8543,57.6768,1053.21,16.93
105.18,105.23,105.18,106.6822,104.9815,103.2808,105.578,95.6375,25538500,34059912,3.24,0.5584,0.666,0.6778,-0.0118,54.3492,57.3794,1047.11,17.62
105.15,105.19,105.06,106.673,104.9755,103.2781,105.4354,95.734,26809400,34062672,3.234,0.5514,0.6032,0.6629,-0.0597,54.103,57.6592,1046.57,17.54
106.33,106.48,106.38,106.8398,105.0425,103.2452,105.7336,95.8333,28064200,33658204,3.422,0.8582,0.6412,0.6585,-0.0174,61.4939,58.5442,1058.56,16.75
106.36,106.34,106.27,106.9719,105.09,103.2081,105.9424,95.9429,29725100,32544470,3.5814,0.8374,0.6661,0.66,0.006,61.6629,59.3418,1058.41,16.47
105.46,105.44,105.4,106.9984,105.15,103.3016,105.7816,96.0399,49163200,32372764,3.5157,0.5839,0.6062,0.6493,-0.0431,54.0041,59.5698,1050.35,16.94
104.93,104.96,104.83,106.9948,105.1445,103.2942,105.4977,96.1335,44440700,33168050,3.5196,0.442,0.5101,0.6214,-0.1114,50.0609,58.947,1043.63,18.6
103.84,103.75,103.62,107.0268,105.0935,103.1602,104.9452,96.2258,41169200,33576892,3.6791,0.1758,0.342,0.5655,-0.2235,43.092,57.7763,1034.15,19.11
104.72,104.97,104.79,106.9605,105.1525,103.3445,104.8701,96.3251,29848600,33502104,3.4388,0.3804,0.2766,0.5078,-0.2311,49.2361,56.9635,1042.44,18.8
103.78,105.28,103.79,106.9043,105.174,103.4437,104.5067,96.4218,53636400,34467644,3.2903,0.0972,0.1473,0.4357,-0.2884,43.7967,55.8206,1033.65,19.48
104.21,104.17,104.13,106.8388,105.2055,103.5722,104.4078,96.5257,30027800,34751812,3.1049,0.1952,0.0786,0.3642,-0.2857,46.6977,54.6227,1035.28,18.98
105.59,105.69,105.59,106.774,105.3035,103.833,104.8019,96.6336,28975000,34176424,2.7929,0.5974,0.1339,0.3182,-0.1843,54.7669,54.1451,1052.08,17.44
105.99,106.04,105.99,106.8456,105.351,103.8564,105.1979,96.7464,37583300,34586280,2.8373,0.7138,0.2076,0.2961,-0.0884,56.8079,53.7809,1053.89,16.71
106.37,106.36,106.32,106.9666,105.4105,103.8544,105.5886,96.8678,33078800,34547452,2.9524,0.8083,0.2934,0.2955,-0.0022,58.7139,53.3314,1058.45,16.23
106.45,106.52,106.5,107.0836,105.463,103.8424,105.8757,96.9883,10507800,33353706,3.0733,0.8045,0.3636,0.3091,0.0544,59.1228,53.422,1058.2,16.32
107.6,107.56,107.45,107.4439,105.578,103.7121,106.4505,97.1055,38711000,33818600,3.5346,1.0418,0.5062,0.3485,0.1576,64.5577,54.1512,1070.13,16.77
107.33,107.36,107.32,107.6559,105.645,103.6341,106.7437,97.214,35371400,34474128,3.8068,0.919,0.5906,0.397,0.1936,62.4581,54.748,1066.62,16.27
107.16,107.22,107.1,107.8317,105.715,103.5983,106.8824,97.3239,39108800,35294088,4.0045,0.8413,0.6364,0.4448,0.1916,61.1104,54.7206,1064.73,16.63
107.6,107.42,107.35,108.0739,105.803,103.5321,107.1216,97.4402,36097600,35829648,4.2927,0.8957,0.7002,0.4959,0.2043,63.3166,54.8387,1069.72,16.3
106.85,106.88,106.83,108.1283,105.8255,103.5227,107.0311,97.5486,28847100,35771112,4.352,0.7224,0.6823,0.5332,0.1491,57.3448,55.0773,1061.5,17.09
107.57,107.74,107.62,108.345,105.9235,103.502,107.2107,97.6674,32499200,34660180,4.5722,0.84,0.718,0.5702,0.1479,61.1345,55.8683,1069.3,16.54
106.74,106.7,106.67,108.4227,106.0015,103.5803,107.0538,97.7788,43624700,34605780,4.5682,0.6525,0.6716,0.5904,0.0811,55.0614,56.7233,1060.18,17.63
106.73,106.7,106.63,108.4885,106.0805,103.6725,106.9459,97.8962,36931400,34323260,4.5399,0.6349,0.6267,0.5977,0.029,54.9905,57.1343,1059.05,17.87
107.93,108.05,107.9,108.6991,106.1605,103.6219,107.2739,98.0142,45476300,35365108,4.7826,0.8485,0.6802,0.6142,0.066,61.4102,58.3924,1071.21,16.73
108.14,108.05,108.01,108.9306,106.2495,103.5684,107.5626,98.1304,34145300,34065700,5.0469,0.8526,0.7311,0.6376,0.0935,62.4203,59.5154,1074.14,16.41
107.6,107.46,107.41,109.0736,106.3565,103.6394,107.5751,98.2479,38688200,34643060,5.1095,0.7288,0.7195,0.654,0.0656,58.2014,59.7608,1068.04,17.23
108.16,108.19,108.15,109.2606,106.518,103.7754,107.7701,98.375,32905900,34905120,5.1496,0.7993,0.747,0.6726,0.0744,61.1351,60.0698,1075.13,15.93
108.5,108.48,108.41,109.331,106.751,104.171,108.0134,98.5003,23206100,33946640,4.8336,0.839,0.7871,0.6955,0.0916,62.8404,60.3646,1076.48,15.58
109.72,109.66,109.62,109.711,107.001,104.291,108.5822,98.6351,29792100,33727528,5.0654,1.0017,0.9068,0.7377,0.1691,68.2275,61.0149,1089.18,16.16
108.9,109,108.15,109.6504,107.257,104.8636,108.6882,98.763,41466700,35791452,4.4629,0.8432,0.9249,0.7752,0.1497,61.7479,60.8142,1088.67,16.42
109.66,109.71,109.6,109.7042,107.5295,105.3548,109.0121,98.9047,27639200,35053332,4.0449,0.9898,0.9892,0.818,0.1712,65.06,61.0001,1092.94,16.94
109.73,109.95,109.4,109.9215,107.7365,105.5515,109.2514,99.0508,24756600,34345680,4.0561,0.9562,1.0338,0.8611,0.1727,65.3575,61.3035,1096.02,16.49
109.62,109.58,109.53,110.0956,107.918,105.7404,109.3743,99.1936,8055800,32275480,4.0356,0.8908,1.0483,0.8986,0.1497,64.4291,61.3829,1094.04,16.66
109.7,109.75,109.6,110.2724,108.0845,105.8967,109.4828,99.3228,8308400,30422866,4.0484,0.8692,1.054,0.9297,0.1243,64.8204,61.9169,1095.89,17.45
111.16,111.12,111.07,110.7536,108.32,105.8864,110.0419,99.4579,22548500,30002960,4.4933,1.0835,1.163,0.9763,0.1866,71.0758,62.627,1109.48,17.09
111.18,111.25,111.21,111.2057,108.499,105.7923,110.4213,99.5799,19584400,29141974,4.9894,0.9952,1.2367,1.0284,0.2083,71.1514,63.7763,1109.64,17.68
111.28,111.33,111.25,111.6023,108.6965,105.7907,110.7075,99.6999,31505600,28334034,5.3467,0.9445,1.2883,1.0804,0.2079,71.5522,64.9592,1111.92,18.31
111.23,111.33,111.21,111.9149,108.9,105.8851,110.8817,99.8162,38084800,28410926,5.537,0.8864,1.3101,1.1263,0.1838,71.021,65.6457,1108.48,18.22
112.44,112.39,112.36,112.4622,109.142,105.8218,111.4011,99.9377,27970800,27243894,6.0842,0.9967,1.4087,1.1828,0.2259,75.7193,66.5956,1122.22,17.49
112.55,112.6,112.48,112.8869,109.427,105.9671,111.7841,100.052,20506400,26334634,6.3237,0.9513,1.4788,1.242,0.2368,76.0987,67.874,1123.67,16.73
112.93,113.03,112.96,113.3622,109.695,106.0278,112.1661,100.1833,30182100,25767560,6.6862,0.9411,1.5471,1.303,0.2441,77.4117,69.0366,1126.33,15.5
113.38,113.47,113.37,113.7656,110.027,106.2884,112.5707,100.3126,37052200,26043980,6.7957,0.9484,1.6189,1.3662,0.2527,78.8906,70.1831,1131.92,15.61
112.39,112.42,112.39,113.8595,110.31,106.7605,112.5105,100.4391,54093100,28103114,6.4356,0.793,1.5777,1.4085,0.1692,68.2966,70.188,1121.85,16.75
113.22,113.23,113.2,114.1634,110.5745,106.9856,112.747,100.5695,33568700,28354886,6.4914,0.8686,1.5937,1.4455,0.1481,71.7248,70.9007,1127.23,16.82
112.56,112.44,112.39,114.3009,110.7955,107.2901,112.6847,100.6987,54293200,29209986,6.3277,0.7517,1.5354,1.4635,0.0719,65.6459,70.9425,1121.22,18.04
113.5,113.17,112.99,114.461,111.0905,107.72,112.9564,100.8425,30146600,29377146,6.0681,0.8574,1.5472,1.4802,0.067,69.598,71.2454,1130.52,16.75
113.78,113.9,113.84,114.6538,111.3715,108.0892,113.231,100.9812,38434500,30289006,5.8944,0.8669,1.5611,1.4964,0.0647,70.68,71.6919,1132.05,15.56
114.23,114.2,114.12,114.8876,111.658,108.4284,113.564,101.1117,31926100,31880360,5.7848,0.8982,1.5902,1.5152,0.075,72.3812,72.2319,1139.82,15
114.2,114.09,114.04,115.1639,111.882,108.6001,113.776,101.2442,29880600,33318506,5.8667,0.8531,1.5924,1.5306,0.0618,72.0809,72.3037,1138.77,15.21
115.1,115.12,115.11,115.4599,112.192,108.9241,114.2173,101.3786,30745000,33864940,5.8255,0.9449,1.6478,1.5541,0.0938,75.3806,72.6058,1147.62,14.34
114.8,114.7,114.6,115.6883,112.449,109.2097,114.4115,101.5124,29915100,34553652,5.7614,0.8629,1.6485,1.573,0.0756,72.3127,72.6601,1143.94,14.71
114.43,114.44,114.28,115.7789,112.684,109.5891,114.4177,101.6436,49968700,35784528,5.4931,0.7821,1.6008,1.5785,0.0223,68.6041,72.4875,1141.55,14.84
115.87,115.83,115.73,116.0527,112.9965,109.9403,114.9018,101.7878,30474700,35277188,5.4094,0.9701,1.66,1.5948,0.0652,74.1587,72.376,1155.37,14.55
114.68,114.85,114.57,115.9815,113.2455,110.5095,114.8279,101.9237,35373200,35770680,4.832,0.7622,1.5925,1.5944,-0.0018,64.0706,71.5169,1144.05,15.35
113.37,113.48,113.35,115.9192,113.356,110.7928,114.3419,102.0547,52893400,37929812,4.5224,0.5027,1.417,1.5589,-0.1419,55.173,69.9284,1128.48,16.78
113.48,113.65,113.64,115.8318,113.471,111.1102,114.0546,102.1774,60120400,39925700,4.1611,0.5019,1.2722,1.5015,-0.2294,55.7289,68.274,1134.11,17.14
113.48,113.6,113.48,115.7176,113.581,111.4444,113.8631,102.2959,30993800,39521808,3.7622,0.4764,1.1442,1.4301,-0.2859,55.7289,67.3763,1131.13,16.63
113.97,113.88,113.85,115.5659,113.718,111.8701,113.8987,102.4245,38851900,38505728,3.2499,0.5682,1.0699,1.358,-0.2881,58.3947,66.4242,1135.26,17.11
113.78,113.44,113.38,115.5374,113.785,112.0326,113.8591,102.5456,25159200,37945092,3.0801,0.4986,0.9844,1.2833,-0.2989,56.9624,65.8039,1136.03,17.34
112.85,112.84,112.75,115.5146,113.8,112.0854,113.5228,102.6616,39630900,36967608,3.0133,0.223,0.832,1.1931,-0.361,50.4407,64.4355,1126.53,17.87
113.18,113.16,113.14,115.505,113.8125,112.12,113.4085,102.7708,35998100,37357708,2.9742,0.3131,0.7294,1.1003,-0.3709,52.5181,63.1382,1128.59,17.71
114.45,114.44,114.33,115.568,113.866,112.1639,113.7557,102.8821,37239200,37278020,2.9896,0.6716,0.7421,1.0287,-0.2866,59.546,62.2214,1142.76,16
114.48,114.73,114.48,115.5494,113.9705,112.3916,113.9971,102.9977,24860400,36806972,2.7707,0.6613,0.7459,0.9721,-0.2262,59.6978,61.3369,1139.81,16.39
114.85,114.89,114.86,115.6358,114.052,112.4682,114.2814,103.1208,27933300,36677152,2.7774,0.7519,0.77,0.9317,-0.1617,61.6104,60.3533,1145.54,15.94
116.07,116.13,115.95,115.8872,114.2275,112.5678,114.8776,103.2422,42980700,37492868,2.9059,1.0551,0.8773,0.9208,-0.0435,67.1469,59.9844,1157.76,15.39
115.65,115.75,115.6,116.0691,114.335,112.6009,115.1351,103.3615,27830500,37353892,3.0334,0.8792,0.9179,0.9202,-0.0023,63.7389,59.6369,1152.11,15.31
115.13,115.11,114.93,116.15,114.4025,112.655,115.1334,103.4777,44741900,37005440,3.055,0.7082,0.8978,0.9158,-0.0179,59.6989,58.604,1145.81,15.58
116.17,116.27,116.21,116.406,114.4995,112.5929,115.4789,103.599,23990400,36573152,3.3302,0.9381,0.9548,0.9236,0.0312,64.5399,58.6375,1156.99,15.4
115.66,115.9,115.89,116.5385,114.5725,112.6065,115.5393,103.7113,28661000,36125672,3.4318,0.7766,0.9479,0.9284,0.0194,60.69,59.0316,1151.82,15.59
115.23,115.2,115.13,116.5527,114.579,112.6053,115.4362,103.8223,51184200,36011728,3.4452,0.6649,0.8973,0.9222,-0.0249,57.5717,59.1632,1147.06,15.8
114.88,114.97,114.88,116.5588,114.583,112.6072,115.2508,103.9271,46729500,35119000,3.4488,0.5752,0.8196,0.9017,-0.0821,55.0905,59.1176,1144.11,16.04
114.59,114.57,114.52,116.5656,114.591,112.6164,115.0305,104.0331,36366000,35477148,3.4463,0.4997,0.7262,0.8666,-0.1404,53.0504,58.7359,1140.99,16.29
114.39,114.52,114.45,116.4033,114.517,112.6307,114.817,104.1428,43960800,35817740,3.2943,0.4663,0.6288,0.819,-0.1902,51.6303,58.355,1139.09,15.9
114.87,114.96,114.9,116.4179,114.5265,112.6351,114.8347,104.2485,31234900,36222788,3.3029,0.5908,0.5836,0.772,-0.1883,54.7602,58.6636,1143.67,14.93
114.94,114.99,114.85,116.4269,114.605,112.7831,114.8698,104.3488,29685800,35559780,3.1795,0.5919,0.5472,0.727,-0.1798,55.2153,58.8562,1144.91,14.83
115.02,115.36,115.02,116.4361,114.682,112.9279,114.9199,104.4503,39275400,35778268,3.0591,0.5963,0.5188,0.6854,-0.1666,55.763,58.586,1144.94,14.55
116.16,116.25,116.19,116.5917,114.816,113.0403,115.3332,104.5586,33196200,35508732,3.0931,0.8784,0.5815,0.6646,-0.0831,62.7537,58.8043,1155.96,14.44
115.48,115.47,115.35,116.6452,114.8915,113.1378,115.3822,104.6605,38607900,36425232,3.0527,0.6678,0.5698,0.6456,-0.0758,56.9705,58.4729,1149.1,14.86
115.69,115.69,115.6,116.6956,114.987,113.2784,115.4848,104.7645,31355600,36653388,2.9718,0.7057,0.5709,0.6307,-0.0598,58.2501,57.8374,1151.04,14.55
115.99,116.01,115.97,116.5961,115.144,113.6919,115.6532,104.8812,21075200,35193020,2.5222,0.7913,0.5892,0.6224,-0.0332,60.0766,57.5758,1154.88,14.4
116.38,116.48,116.37,116.545,115.304,114.063,115.8955,105.0008,55923200,37065868,2.1526,0.9335,0.6279,0.6235,0.0044,62.3808,57.7674,1156.87,14.48
114.96,115.08,115,116.5192,115.3295,114.1398,115.5836,105.1124,39289700,36702388,2.0631,0.3447,0.5378,0.6064,-0.0685,50.8689,56.7909,1147.21,15.79
114.5,114.54,114.53,116.5174,115.3305,114.1436,115.2224,105.217,39750700,37753072,2.0582,0.1501,0.4244,0.57,-0.1456,47.7921,55.8696,1140.58,16.6
112.58,112.8,112.72,116.8975,115.217,113.5365,114.3416,105.3111,67812896,40363200,2.9171,-0.2846,0.1775,0.4915,-0.3139,37.5759,54.4413,1123.89,18.67
111.12,111.25,111.22,117.3759,114.9695,112.5631,113.2677,105.3897,89450400,42914280,4.1861,-0.2999,-0.1344,0.3663,-0.5007,31.978,52.7904,1106.78,20.67
112.58,112.74,112.68,117.4132,114.816,112.2188,113.0385,105.4743,54027100,43400788,4.5242,0.0695,-0.2607,0.2409,-0.5016,41.3823,51.957,1120.57,18.3
111.2,111.25,111.22,117.6504,114.6195,111.5886,112.4257,105.5532,57702300,44823208,5.2887,-0.0641,-0.4668,0.0994,-0.5662,36.277,50.8603,1104.49,21.13
111.79,111.83,111.69,117.5809,114.4005,111.2201,112.2138,105.6274,60111400,45899912,5.5602,0.0896,-0.5759,-0.0357,-0.5402,39.7021,49.7847,1110.7,20.34
113.04,113.13,113,117.4474,114.2695,111.0916,112.4892,105.7058,41889900,46610248,5.5622,0.3066,-0.5551,-0.1396,-0.4156,46.2889,49.1471,1123.75,18.11
113.07,113.46,113.1,117.3483,114.1615,110.9747,112.6828,105.7824,60029000,48633128,5.583,0.3287,-0.5301,-0.2177,-0.3124,46.4401,48.4812,1122.32,18.53
111.06,111.1,111.07,117.4101,113.9705,110.5309,112.1419,105.8419,48646100,49257840,6.0359,0.0769,-0.6648,-0.3071,-0.3577,38.5989,46.7559,1109.78,19.15
109.65,109.7,109.6,117.6278,113.7235,109.8192,111.3112,105.892,62761700,51228872,6.8662,-0.0217,-0.8753,-0.4207,-0.4545,34.2325,45.1317,1095.4,21.58
109.46,109.37,109.22,117.7836,113.477,109.1704,110.6942,105.9429,54119400,52262972,7.5903,0.0336,-1.0453,-0.5457,-0.4997,33.6796,43.3767,1093.95,20.67
109.55,109.67,109.51,117.7892,113.211,108.6328,110.3128,105.9995,51595900,53612328,8.0879,0.1002,-1.1595,-0.6684,-0.491,34.2215,41.5299,1091.33,19.81
111,111.1,110.91,117.6167,113.014,108.4113,110.5418,106.0582,49995700,55540360,8.1453,0.2812,-1.12,-0.7587,-0.3613,42.3897,40.102,1109.19,17.88
